,ts,action,img_path,user_x,lat,lon
1842,1600144020.0,community_interaction,./ETRI_data_RP_png/user06/1600095600/RP/1600144020.png,user06,37.125310775,127.48669765
1845,1600144020.0,work,./ETRI_data_RP_png/user04/1600122300/RP/1600144020.png,user04,37.47768091666666,127.12252465833332
1852,1598847180.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598847180.png,user04,37.634654575,127.020740915
1855,1599471180.0,socialising,./ETRI_data_RP_png/user04/1599430860/RP/1599471180.png,user04,37.48541129333333,127.10437529333332
1868,1601183220.0,socialising,./ETRI_data_RP_png/user04/1601163000/RP/1601183220.png,user04,37.44088318,127.14644806
1886,1600939680.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600939680.png,user04,37.47773805833334,127.12254425833332
1904,1601117700.0,personal_care,./ETRI_data_RP_png/user02/1601046000/RP/1601117700.png,user02,37.5353847,127.00976029999998
1915,1601117700.0,socialising,./ETRI_data_RP_png/user04/1601079300/RP/1601117700.png,user04,37.434966625,127.13887826666668
1919,1600691940.0,travel,./ETRI_data_RP_png/user04/1600640400/RP/1600691940.png,user04,37.48118574615385,127.14242562307692
1928,1599221040.0,recreation_etc,./ETRI_data_RP_png/user04/1599174600/RP/1599221040.png,user04,37.43495356666666,127.13889494166666
1936,1599993300.0,work,./ETRI_data_RP_png/user02/1599922800/RP/1599993300.png,user02,37.52154285454545,127.0328815
1954,1600509060.0,household,./ETRI_data_RP_png/user04/1600470000/RP/1600509060.png,user04,37.43494621538461,127.13886973076924
1983,1601194920.0,entertainment,./ETRI_data_RP_png/user12/1601161800/RP/1601194920.png,user12,37.546126325,127.0127544125
1991,1601194920.0,work,./ETRI_data_RP_png/user04/1601163000/RP/1601194920.png,user04,37.43497179090909,127.13889790000002
2007,1599287580.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599287580.png,user04,35.350089825,126.388038275
2024,1599453960.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599453960.png,user04,37.477759775,127.12256187500002
2031,1600499820.0,work,./ETRI_data_RP_png/user04/1600470000/RP/1600499820.png,user04,37.43493070833333,127.13886469166668
2056,1599040860.0,household,./ETRI_data_RP_png/user04/1599001800/RP/1599040860.png,user04,37.43493646363636,127.13888221818182
2063,1599040860.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599040860.png,user02,37.521784466666666,127.03261445000004
2073,1600138440.0,household,./ETRI_data_RP_png/user04/1600122300/RP/1600138440.png,user04,37.43527574545455,127.1387799090909
2081,1600597680.0,meal,./ETRI_data_RP_png/user02/1600592340/RP/1600597680.png,user02,37.52999620909091,127.03759913636364
2087,1600597680.0,recreation_media,./ETRI_data_RP_png/user04/1600558200/RP/1600597680.png,user04,37.434926225000005,127.13886359166666
2104,1600213800.0,work,./ETRI_data_RP_png/user04/1600207800/RP/1600213800.png,user04,37.477701875,127.12237115833337
2108,1600164960.0,shop,./ETRI_data_RP_png/user06/1600095600/RP/1600164960.png,user06,37.46242551666666,127.03639758333333
2111,1600164960.0,meal,./ETRI_data_RP_png/user04/1600122300/RP/1600164960.png,user04,37.43494253333333,127.13887160000002
2127,1600852440.0,work,./ETRI_data_RP_png/user04/1600816860/RP/1600852440.png,user04,37.47771575,127.12241558333334
2133,1600746900.0,meal,./ETRI_data_RP_png/user02/1600700400/RP/1600746900.png,user02,37.52187489523809,127.03187122380952
2139,1600746900.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600746900.png,user04,37.47771479166667,127.12233270833332
2150,1599470940.0,travel,./ETRI_data_RP_png/user04/1599430860/RP/1599470940.png,user04,37.48562164,127.10433975
2165,1600854660.0,travel,./ETRI_data_RP_png/user04/1600816860/RP/1600854660.png,user04,37.4777228,127.12314208
2172,1599264720.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599264720.png,user04,37.456083178947374,127.13668715789476
2181,1601192820.0,work,./ETRI_data_RP_png/user04/1601163000/RP/1601192820.png,user04,37.43495186999999,127.13886786
2193,1600589160.0,recreation_media,./ETRI_data_RP_png/user04/1600558200/RP/1600589160.png,user04,37.43497035,127.13888105833333
2195,1600589160.0,entertainment,./ETRI_data_RP_png/user12/1600554660/RP/1600589160.png,user12,37.61198371538462,126.92887343076922
2205,1600601280.0,outdoor_act,./ETRI_data_RP_png/user04/1600558200/RP/1600601280.png,user04,37.43307732380952,127.13883950000002
2210,1600601280.0,meal,./ETRI_data_RP_png/user02/1600592340/RP/1600601280.png,user02,37.52977159285714,127.0375961857143
2222,1600687320.0,outdoor_act,./ETRI_data_RP_png/user04/1600640400/RP/1600687320.png,user04,37.481215,127.1426071181818
2229,1600038660.0,travel,./ETRI_data_RP_png/user04/1600035000/RP/1600038660.png,user04,37.438937365,127.12803096
2236,1601092020.0,recreation_media,./ETRI_data_RP_png/user04/1601079300/RP/1601092020.png,user04,37.4349494,127.13888831666668
2247,1601092020.0,recreation_media,./ETRI_data_RP_png/user02/1601046000/RP/1601092020.png,user02,37.52985683333334,127.037601925
2251,1600471320.0,recreation_etc,./ETRI_data_RP_png/user04/1600470000/RP/1600471320.png,user04,37.43480476,127.13897457
2259,1601114880.0,shop,./ETRI_data_RP_png/user12/1601076000/RP/1601114880.png,user12,37.61411136666666,126.9272151
2274,1601114880.0,socialising,./ETRI_data_RP_png/user04/1601079300/RP/1601114880.png,user04,37.43508565,127.13865363999996
2279,1600597980.0,recreation_media,./ETRI_data_RP_png/user04/1600558200/RP/1600597980.png,user04,37.43493085833333,127.138868075
2288,1600597980.0,household,./ETRI_data_RP_png/user02/1600592340/RP/1600597980.png,user02,37.52994480833333,127.03763874166668
2297,1599267180.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599267180.png,user04,37.43815753333334,127.10281528333331
2319,1601118960.0,household,./ETRI_data_RP_png/user04/1601079300/RP/1601118960.png,user04,37.43497075,127.13887629166668
2326,1599464820.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599464820.png,user04,37.47773127272728,127.1226223
2328,1599642480.0,entertainment,./ETRI_data_RP_png/user11/1599577260/RP/1599642480.png,user11,37.48460137272727,126.9815834818182
2333,1599642480.0,shop,./ETRI_data_RP_png/user12/1599600600/RP/1599642480.png,user12,37.61400192222222,126.92723626666668
2339,1601100000.0,recreation_media,./ETRI_data_RP_png/user04/1601079300/RP/1601100000.png,user04,37.43496856666666,127.13886854166668
2340,1601100000.0,shop,./ETRI_data_RP_png/user12/1601076000/RP/1601100000.png,user12,37.60989029,126.9303562
2346,1601100000.0,study,./ETRI_data_RP_png/user02/1601046000/RP/1601100000.png,user02,37.52980829230769,127.03755057692308
2350,1600999260.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1600999260.png,user04,37.47773258333333,127.12262985833335
2352,1600407660.0,shop,./ETRI_data_RP_png/user11/1600354800/RP/1600407660.png,user11,37.264102525000006,126.99662665833333
2357,1600407660.0,work,./ETRI_data_RP_png/user04/1600380900/RP/1600407660.png,user04,37.47769147499999,127.1226295666667
2373,1600503480.0,work,./ETRI_data_RP_png/user04/1600470000/RP/1600503480.png,user04,37.43490937272728,127.1388564909091
2385,1600684740.0,outdoor_act,./ETRI_data_RP_png/user04/1600640400/RP/1600684740.png,user04,37.48121472500001,127.14259905833336
2388,1600684740.0,work,./ETRI_data_RP_png/user02/1600614000/RP/1600684740.png,user02,37.52150868888889,127.03273437777776
2401,1600678680.0,work,./ETRI_data_RP_png/user04/1600640400/RP/1600678680.png,user04,37.47770925833333,127.12295764166667
2406,1600841160.0,work,./ETRI_data_RP_png/user04/1600816860/RP/1600841160.png,user04,37.47767950833333,127.12245481666668
2410,1600841160.0,work,./ETRI_data_RP_png/user02/1600786800/RP/1600841160.png,user02,37.52153311111111,127.0326885777778
2421,1600083960.0,outdoor_act,./ETRI_data_RP_png/user04/1600035000/RP/1600083960.png,user04,37.48123249090909,127.14256971818182
2427,1600608960.0,socialising,./ETRI_data_RP_png/user04/1600558200/RP/1600608960.png,user04,37.434959838461545,127.13886933076924
2436,1598875320.0,outdoor_act,./ETRI_data_RP_png/user04/1598828400/RP/1598875320.png,user04,37.433227385,127.136393205
2445,1599797100.0,travel,./ETRI_data_RP_png/user04/1599776160/RP/1599797100.png,user04,37.49711751,127.08910069999996
2448,1600388520.0,work,./ETRI_data_RP_png/user04/1600380900/RP/1600388520.png,user04,37.47767557272727,127.12229370909093
2452,1599195960.0,work,./ETRI_data_RP_png/user04/1599174600/RP/1599195960.png,user04,37.47769070833333,127.12253844166666
2464,1601114520.0,socialising,./ETRI_data_RP_png/user04/1601079300/RP/1601114520.png,user04,37.43491477692308,127.13854996923078
2467,1601114520.0,personal_care,./ETRI_data_RP_png/user02/1601046000/RP/1601114520.png,user02,37.53537815833334,127.00976371666664
2469,1601114520.0,shop,./ETRI_data_RP_png/user12/1601076000/RP/1601114520.png,user12,37.613886087500006,126.927173025
2479,1600124160.0,meal,./ETRI_data_RP_png/user04/1600122300/RP/1600124160.png,user04,37.43497191666666,127.13889351666666
2488,1599973980.0,household,./ETRI_data_RP_png/user04/1599957060/RP/1599973980.png,user04,37.4349805909091,127.13889170909091
2491,1599973980.0,recreation_media,./ETRI_data_RP_png/user02/1599922800/RP/1599973980.png,user02,37.52974954375,127.03755773125
2509,1600737420.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600737420.png,user04,37.47776531818182,127.1225356090909
2513,1600737420.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600737420.png,user02,37.52151683333333,127.03270725555556
2522,1600687620.0,outdoor_act,./ETRI_data_RP_png/user04/1600640400/RP/1600687620.png,user04,37.481215525,127.142598325
2541,1599279900.0,meal,./ETRI_data_RP_png/user04/1599261300/RP/1599279900.png,user04,35.17822531666667,126.92454371666663
2557,1599103920.0,meal,./ETRI_data_RP_png/user04/1599085500/RP/1599103920.png,user04,37.48792214499999,127.13254645
2560,1600420680.0,work,./ETRI_data_RP_png/user04/1600380900/RP/1600420680.png,user04,37.47767245625,127.12308958125
2584,1600001160.0,recreation_media,./ETRI_data_RP_png/user04/1599957060/RP/1600001160.png,user04,37.43494204545454,127.13887405454548
2588,1600733160.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600733160.png,user02,37.52151197777778,127.03270493333332
2597,1600733160.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600733160.png,user04,37.477736718181816,127.12242907272729
2604,1600921740.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600921740.png,user04,37.47764145833333,127.1231329916667
2613,1599048660.0,recreation_etc,./ETRI_data_RP_png/user04/1599001800/RP/1599048660.png,user04,37.43495000833334,127.13886305833334
2620,1600590900.0,recreation_media,./ETRI_data_RP_png/user04/1600558200/RP/1600590900.png,user04,37.43492075454546,127.1388548
2623,1598926680.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598926680.png,user02,37.52155521111111,127.03275264444444
2627,1598926680.0,work,./ETRI_data_RP_png/user04/1598912400/RP/1598926680.png,user04,37.477722516666674,127.12265790833334
2634,1600083900.0,outdoor_act,./ETRI_data_RP_png/user04/1600035000/RP/1600083900.png,user04,37.48123258333333,127.14256915
2642,1599357540.0,work,./ETRI_data_RP_png/user04/1599347400/RP/1599357540.png,user04,37.434932966666665,127.13886962499998
2649,1599559980.0,meal,./ETRI_data_RP_png/user04/1599522960/RP/1599559980.png,user04,37.435071045,127.13865915
2656,1601097960.0,recreation_media,./ETRI_data_RP_png/user04/1601079300/RP/1601097960.png,user04,37.43495716666667,127.13888407500002
2659,1601097960.0,personal_care,./ETRI_data_RP_png/user02/1601046000/RP/1601097960.png,user02,37.529767375,127.03754465000002
2667,1600574820.0,work,./ETRI_data_RP_png/user04/1600558200/RP/1600574820.png,user04,37.4349584,127.13888143
2678,1599699660.0,work,./ETRI_data_RP_png/user04/1599690000/RP/1599699660.png,user04,37.47769984166667,127.12290901666664
2685,1599199740.0,work,./ETRI_data_RP_png/user04/1599174600/RP/1599199740.png,user04,37.477694725,127.12263381666666
2696,1600942020.0,household,./ETRI_data_RP_png/user04/1600899900/RP/1600942020.png,user04,37.43992493500001,127.12766480999998
2712,1600516500.0,recreation_media,./ETRI_data_RP_png/user04/1600470000/RP/1600516500.png,user04,37.434932566666674,127.13885843333333
2724,1600500900.0,work,./ETRI_data_RP_png/user04/1600470000/RP/1600500900.png,user04,37.43493045833333,127.13885825833334
2733,1599019440.0,meal,./ETRI_data_RP_png/user04/1599001800/RP/1599019440.png,user04,37.479700310000005,127.11837733
2740,1599019440.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599019440.png,user02,37.52179761666667,127.0326603111111
2744,1599532440.0,travel,./ETRI_data_RP_png/user04/1599522960/RP/1599532440.png,user04,37.422264705,127.10700748499998
2751,1600408260.0,work,./ETRI_data_RP_png/user04/1600380900/RP/1600408260.png,user04,37.47768678333333,127.12233601666668
2760,1599049500.0,recreation_etc,./ETRI_data_RP_png/user04/1599001800/RP/1599049500.png,user04,37.434936791666665,127.13884909166666
2773,1599445800.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599445800.png,user04,37.47769891666666,127.12262904166664
2781,1600755840.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600755840.png,user02,37.52151418333333,127.03270783333332
2787,1600755840.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600755840.png,user04,37.47771596363636,127.12274634545452
2800,1599389100.0,household,./ETRI_data_RP_png/user04/1599347400/RP/1599389100.png,user04,37.43494965833333,127.13890165
2809,1600748400.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600748400.png,user04,37.477669775,127.12231244166666
2813,1600748400.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600748400.png,user02,37.52151343636364,127.03271006363636
2820,1599111840.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599111840.png,user02,37.52177515555556,127.03257217222222
2833,1599111840.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599111840.png,user04,37.47769245,127.12260514999998
2842,1600600860.0,outdoor_act,./ETRI_data_RP_png/user04/1600558200/RP/1600600860.png,user04,37.43271510476191,127.13678716666664
2848,1600222260.0,work,./ETRI_data_RP_png/user04/1600207800/RP/1600222260.png,user04,37.4776741,127.12233018333336
2851,1600405560.0,shop,./ETRI_data_RP_png/user11/1600354800/RP/1600405560.png,user11,37.276283275,127.01750256
2866,1600475640.0,recreation_media,./ETRI_data_RP_png/user04/1600470000/RP/1600475640.png,user04,37.434941483333326,127.138875675
2870,1599024900.0,work,./ETRI_data_RP_png/user04/1599001800/RP/1599024900.png,user04,37.477739025,127.12248125833332
2873,1599024900.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599024900.png,user02,37.5215612,127.03271728888888
2885,1600325580.0,travel,./ETRI_data_RP_png/user04/1600294800/RP/1600325580.png,user04,37.435172825,127.13836121666668
2905,1601195880.0,work,./ETRI_data_RP_png/user04/1601163000/RP/1601195880.png,user04,37.43497001666666,127.13888335
2912,1599909180.0,sleep,./ETRI_data_RP_png/user02/1599893100/RP/1599909180.png,user02,37.5298439,127.03764459999998
2917,1599700680.0,work,./ETRI_data_RP_png/user04/1599690000/RP/1599700680.png,user04,37.47772394166667,127.12281685
2927,1599382920.0,entertainment,./ETRI_data_RP_png/user12/1599345000/RP/1599382920.png,user12,37.2605137,128.29251420833336
2932,1599382920.0,household,./ETRI_data_RP_png/user04/1599347400/RP/1599382920.png,user04,37.43497033333333,127.138897175
2941,1601188020.0,work,./ETRI_data_RP_png/user04/1601163000/RP/1601188020.png,user04,37.434968790909096,127.13888011818182
2957,1600240080.0,work,./ETRI_data_RP_png/user04/1600207800/RP/1600240080.png,user04,37.477720818181815,127.1227561818182
2959,1599642900.0,shop,./ETRI_data_RP_png/user12/1599600600/RP/1599642900.png,user12,37.61390436666667,126.9272481888889
2963,1599642900.0,entertainment,./ETRI_data_RP_png/user11/1599577260/RP/1599642900.png,user11,37.48460254545454,126.98159407272728
2968,1599054180.0,personal_care,./ETRI_data_RP_png/user04/1599001800/RP/1599054180.png,user04,37.4349312,127.138880975
2975,1600773060.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600773060.png,user02,37.51993153333333,127.03159757500002
2981,1600773060.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600773060.png,user04,37.477934675,127.12266910833334
2987,1600773060.0,personal_care,./ETRI_data_RP_png/user06/1600734060/RP/1600773060.png,user06,37.513627425,127.04586700000002
2994,1600765920.0,meal,./ETRI_data_RP_png/user02/1600700400/RP/1600765920.png,user02,37.52160802,127.03274477
3004,1600047900.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600047900.png,user04,37.477697275,127.12288190833334
3010,1599719340.0,work,./ETRI_data_RP_png/user04/1599690000/RP/1599719340.png,user04,37.47775994166666,127.12244756666666
3013,1600834200.0,work,./ETRI_data_RP_png/user02/1600786800/RP/1600834200.png,user02,37.52151034444445,127.03272046666666
3029,1599101340.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599101340.png,user02,37.52153966666666,127.03272208888887
3038,1599101340.0,travel,./ETRI_data_RP_png/user04/1599085500/RP/1599101340.png,user04,37.4777344,127.12312072727272
3047,1599290760.0,meal,./ETRI_data_RP_png/user04/1599261300/RP/1599290760.png,user04,35.35002864,126.38793216499998
3068,1599465300.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599465300.png,user04,37.47779393333333,127.12248725833332
3081,1600818240.0,travel,./ETRI_data_RP_png/user02/1600786800/RP/1600818240.png,user02,37.52985675833333,127.03776
3087,1600818240.0,socialising,./ETRI_data_RP_png/user04/1600816860/RP/1600818240.png,user04,37.43492120833333,127.13885714166663
3099,1599970320.0,recreation_media,./ETRI_data_RP_png/user02/1599922800/RP/1599970320.png,user02,37.5298217,127.03758734166666
3108,1599970320.0,socialising,./ETRI_data_RP_png/user04/1599957060/RP/1599970320.png,user04,37.43495835,127.13888359166668
