userId,date,amPm,startInput,endInput,sleep,sleepProblem,dream,amCondition,amEmotion,pmEmotion,pmStress,pmFatigue,caffeine,cAmount(ml),alcohol,aAmount(ml)
user07,2020-09-01,am,2020-09-01 11:14,2020-09-01 11:14,3,0,4,3,3,,,,,,,
user07,2020-09-01,pm,2020-09-01 23:44,2020-09-01 23:45,,,,,,4,3,4,,,,
user07,2020-09-02,am,2020-09-02 12:18,2020-09-02 12:19,5,6,2,4,4,,,,,,,
user07,2020-09-02,pm,2020-09-03 0:59,2020-09-03 1:00,,,,,,3,2,3,,,,
user07,2020-09-03,am,2020-09-03 7:37,2020-09-03 7:39,2,7,1,3,2,,,,,,,
user07,2020-09-03,pm,2020-09-03 22:04,2020-09-03 22:05,,,,,,5,3,1,,,beer,3000
user07,2020-09-04,am,2020-09-04 13:10,2020-09-04 13:11,5,6,2,4,4,,,,,,,
user07,2020-09-04,pm,2020-09-05 0:25,2020-09-05 0:26,,,,,,5,5,4,,,wine,1500
user07,2020-09-05,am,2020-09-05 11:51,2020-09-05 11:52,2,6,2,2,3,,,,,,,
user07,2020-09-05,pm,2020-09-06 0:00,2020-09-06 0:01,,,,,,4,2,3,,,beer,3000
user07,2020-09-06,am,2020-09-07 8:35,2020-09-07 8:35,2,6,4,3,3,,,,,,,
user07,2020-09-06,pm,2020-09-07 8:35,2020-09-07 8:35,,,,,,2,2,2,,,soju&beer,4000
user07,2020-09-07,am,2020-09-07 8:25,2020-09-07 8:25,1,6,2,1,3,,,,,,,
user07,2020-09-07,pm,2020-09-07 22:53,2020-09-07 22:54,,,,,,3,2,1,,,beer,3500
user07,2020-09-08,am,2020-09-08 5:45,2020-09-08 5:45,3,6,4,3,3,,,,,,,
user07,2020-09-08,pm,2020-09-09 0:03,2020-09-09 0:04,,,,,,4,3,4,,,beer,1000
user07,2020-09-09,am,2020-09-09 19:57,2020-09-09 19:58,2,2,4,2,3,,,,,,,
user07,2020-09-09,pm,2020-09-09 19:57,2020-09-09 19:58,,,,,,3,3,1,,,,
user07,2020-09-10,am,2020-09-10 6:41,2020-09-10 6:42,1,0,4,1,2,,,,,,,
user07,2020-09-10,pm,2020-09-11 0:06,2020-09-11 0:07,,,,,,5,4,1,,,soju&beer,2000
user07,2020-09-11,am,2020-09-11 18:27,2020-09-11 18:28,5,0,4,4,5,,,,,,,
user07,2020-09-11,pm,2020-09-11 18:27,2020-09-11 18:28,,,,,,4,5,4,,,,
user07,2020-09-12,am,2020-09-12 22:21,2020-09-12 22:21,2,6,4,2,2,,,,,,,
user07,2020-09-12,pm,2020-09-12 22:21,2020-09-12 22:21,,,,,,4,4,2,,,beer,3500
user07,2020-09-13,am,2020-09-15 2:10,2020-09-15 2:11,3,1,4,2,3,,,,,,,
user07,2020-09-13,pm,2020-09-15 2:10,2020-09-15 2:11,,,,,,4,3,2,,,,
user07,2020-09-14,am,2020-09-14 22:25,2020-09-14 22:27,3,0,4,2,3,,,,,,,
user07,2020-09-14,pm,2020-09-14 22:25,2020-09-14 22:27,,,,,,4,4,2,,,rice wine,1500
user07,2020-09-15,am,2020-09-15 23:17,2020-09-15 23:18,1,0,2,1,2,,,,,,,
user07,2020-09-15,pm,2020-09-15 23:17,2020-09-15 23:18,,,,,,4,3,1,,,,
user07,2020-09-16,am,2020-09-17 0:10,2020-09-17 0:10,3,9,2,2,3,,,,,,,
user07,2020-09-16,pm,2020-09-17 0:10,2020-09-17 0:10,,,,,,3,2,1,,,,
user07,2020-09-18,am,2020-09-18 10:23,2020-09-18 10:23,5,0,4,5,5,,,,,,,
user07,2020-09-18,pm,2020-09-21 2:15,2020-09-21 2:15,,,,,,5,5,5,,,soju&beer,5000
user07,2020-09-20,am,2020-09-21 2:24,2020-09-21 2:24,2,1,2,2,2,,,,,,,
user07,2020-09-20,pm,2020-09-21 2:24,2020-09-21 2:24,,,,,,4,2,1,,,beer,4000
user07,2020-09-21,am,2020-09-21 7:41,2020-09-21 7:41,2,0,4,2,3,,,,,,,
user07,2020-09-21,pm,2020-09-21 23:40,2020-09-21 23:41,,,,,,3,3,1,,,,
user07,2020-09-22,am,2020-09-22 23:21,2020-09-22 23:22,3,0,4,2,2,,,,,,,
user07,2020-09-22,pm,2020-09-22 23:21,2020-09-22 23:22,,,,,,4,4,1,,,,
user07,2020-09-23,am,2020-09-23 10:42,2020-09-23 10:43,3,0,4,2,3,,,,,,,
user07,2020-09-23,pm,2020-09-24 0:15,2020-09-24 0:15,,,,,,4,3,2,,,beer,2000
user07,2020-09-24,am,2020-09-24 7:04,2020-09-24 7:04,1,0,4,2,3,,,,,,,
user07,2020-09-24,pm,2020-09-26 23:32,2020-09-26 23:32,,,,,,3,4,1,,,,
user07,2020-09-25,am,2020-09-25 9:18,2020-09-25 9:18,4,7,1,4,3,,,,,,,
user07,2020-09-25,pm,2020-09-27 0:12,2020-09-27 0:13,,,,,,4,5,2,,,beer,7000
user07,2020-09-26,am,2020-09-26 8:35,2020-09-26 8:35,1,9,4,1,3,,,,,,,
user07,2020-09-26,pm,2020-09-27 20:16,2020-09-27 20:16,,,,,,4,4,1,,,beer,2000
user07,2020-09-27,am,2020-09-27 15:47,2020-09-27 15:48,2,9,4,1,2,,,,,,,
user07,2020-09-27,pm,2020-09-27 23:59,2020-09-27 23:59,,,,,,5,4,2,,,,
user27,2020-09-04,am,2020-09-04 11:25,2020-09-04 11:25,3,1,4,3,2,,,,,,,
user27,2020-09-04,pm,2020-09-04 23:57,2020-09-05 0:05,,,,,,3,3,3,coffee,473,,
user27,2020-09-05,am,2020-09-05 8:51,2020-09-05 8:52,4,0,4,3,2,,,,,,,
user27,2020-09-05,pm,2020-09-06 3:12,2020-09-06 3:13,,,,,,2,2,2,coffee,355,,
user27,2020-09-06,am,2020-09-06 10:14,2020-09-06 10:14,1,9,4,2,2,,,,,,,
user27,2020-09-06,pm,2020-09-07 5:44,2020-09-07 5:45,,,,,,4,4,2,coffee,355,,
user27,2020-09-07,am,2020-09-07 5:43,2020-09-07 5:43,5,5,4,4,4,,,,,,,
user27,2020-09-07,pm,2020-09-08 0:13,2020-09-08 0:16,,,,,,3,4,2,coffee,100,,
user27,2020-09-08,am,2020-09-08 10:52,2020-09-08 10:53,3,2,4,3,2,,,,,,,
user27,2020-09-08,pm,2020-09-09 2:25,2020-09-09 2:25,,,,,,2,4,4,,,,
user27,2020-09-09,am,2020-09-09 7:28,2020-09-09 7:28,3,1,4,4,3,,,,,,,
user27,2020-09-09,pm,2020-09-10 2:52,2020-09-10 2:52,,,,,,3,4,2,coffee,250,,
user27,2020-09-10,am,2020-09-10 18:06,2020-09-10 18:07,1,1,4,2,2,,,,,,,
user27,2020-09-10,pm,2020-09-10 18:06,2020-09-10 18:07,,,,,,3,2,2,coffee,600,,
user27,2020-09-11,am,2020-09-11 14:01,2020-09-11 14:02,4,0,4,3,3,,,,,,,
user27,2020-09-11,pm,2020-09-12 0:28,2020-09-12 0:28,,,,,,3,2,2,,,,
user27,2020-09-12,am,2020-09-12 12:21,2020-09-12 12:21,3,3,2,3,2,,,,,,,
user27,2020-09-12,pm,2020-09-13 8:33,2020-09-13 8:33,,,,,,2,4,2,coffee,350,,
user27,2020-09-14,am,2020-09-14 12:24,2020-09-14 12:24,4,6,4,3,2,,,,,,,
user27,2020-09-14,pm,2020-09-15 1:18,2020-09-15 1:18,,,,,,2,2,2,,,,
user27,2020-09-15,am,2020-09-15 16:46,2020-09-15 16:46,4,0,4,4,3,,,,,,,
user27,2020-09-15,pm,2020-09-16 4:14,2020-09-16 4:14,,,,,,3,3,3,coffee,250,,
user27,2020-09-16,am,2020-09-16 11:00,2020-09-16 11:00,4,3,4,3,3,,,,,,,
user27,2020-09-16,pm,2020-09-17 1:53,2020-09-17 1:54,,,,,,4,2,3,coffee,500,,
user27,2020-09-17,am,2020-09-17 19:16,2020-09-17 19:16,5,0,2,4,3,,,,,,,
user27,2020-09-17,pm,2020-09-17 19:16,2020-09-17 19:16,,,,,,3,3,3,coffee,300,,
user27,2020-09-18,am,2020-09-18 20:11,2020-09-18 20:11,4,2,4,4,3,,,,,,,
user27,2020-09-18,pm,2020-09-18 20:11,2020-09-18 20:11,,,,,,3,2,2,coffee,300,,
user27,2020-09-19,am,2020-09-19 14:21,2020-09-19 14:21,4,0,4,2,2,,,,,,,
user27,2020-09-19,pm,2020-09-20 2:03,2020-09-20 2:04,,,,,,4,3,2,coffee,400,,
user27,2020-09-20,am,2020-09-20 8:14,2020-09-20 8:14,4,0,4,3,2,,,,,,,
user27,2020-09-20,pm,2020-09-21 1:14,2020-09-21 1:15,,,,,,3,3,2,coffee,500,,
user27,2020-09-21,am,2020-09-21 11:54,2020-09-21 11:54,4,2,4,3,3,,,,,,,
user27,2020-09-21,pm,2020-09-22 0:20,2020-09-22 0:20,,,,,,4,3,3,coffee,200,,
user27,2020-09-22,am,2020-09-22 13:58,2020-09-22 13:58,4,2,4,3,3,,,,,,,
user27,2020-09-22,pm,2020-09-23 1:20,2020-09-23 1:21,,,,,,4,3,2,coffee,300,,
user27,2020-09-23,am,2020-09-23 8:37,2020-09-23 8:37,2,1,4,2,2,,,,,,,
user27,2020-09-23,pm,2020-09-24 1:46,2020-09-24 1:47,,,,,,2,2,1,coffee,500,,
user27,2020-09-24,am,2020-09-24 17:17,2020-09-24 17:17,5,1,2,3,4,,,,,,,
user27,2020-09-24,pm,2020-09-25 0:25,2020-09-25 0:25,,,,,,3,4,2,coffee,350,,
user27,2020-09-25,am,2020-09-25 11:00,2020-09-25 11:00,4,0,2,4,4,,,,,,,
user27,2020-09-25,pm,2020-09-26 0:07,2020-09-26 0:07,,,,,,4,5,1,coffee,600,,
user27,2020-09-27,am,2020-09-27 8:37,2020-09-27 8:38,3,9,4,2,2,,,,,,,
user27,2020-09-27,pm,2020-09-28 0:58,2020-09-28 1:00,,,,,,4,3,1,coffee,600,,
user27,2020-09-28,am,2020-09-28 13:53,2020-09-28 13:53,4,1,4,3,3,,,,,,,
user27,2020-09-28,pm,2020-09-29 1:44,2020-09-29 1:44,,,,,,3,3,2,coffee,200,,
user27,2020-09-29,am,2020-09-29 17:02,2020-09-29 17:03,4,0,4,3,3,,,,,,,
user27,2020-09-29,pm,2020-09-30 0:52,2020-09-30 0:52,,,,,,3,3,3,coffee,400,,
user27,2020-09-30,am,2020-09-30 10:16,2020-09-30 10:16,4,1,4,3,4,,,,,,,
user27,2020-09-30,pm,2020-10-01 22:34,2020-10-01 22:35,,,,,,3,2,2,coffee,450,,
user27,2020-10-01,am,2020-10-01 10:05,2020-10-01 10:05,4,5,4,2,2,,,,,,,
user27,2020-10-01,pm,2020-10-02 1:58,2020-10-02 1:59,,,,,,3,2,1,coffee,700,,
user27,2020-10-02,am,2020-10-02 19:51,2020-10-02 19:52,4,0,4,2,3,,,,,,,
user27,2020-10-02,pm,2020-10-02 19:51,2020-10-02 19:52,,,,,,3,3,2,coffee,500,,
user06,2020-09-11,am,2020-09-11 9:30,2020-09-11 9:30,4,0,4,2,3,,,,,,,
user06,2020-09-11,pm,2020-09-11 21:17,2020-09-11 21:17,,,,,,4,2,2,,,beer,500
user06,2020-09-12,am,2020-09-12 9:06,2020-09-12 9:06,4,0,4,2,3,,,,,,,
user06,2020-09-12,pm,2020-09-12 23:38,2020-09-12 23:38,,,,,,3,2,3,,,,
user06,2020-09-13,am,2020-09-13 15:08,2020-09-13 15:08,5,0,4,3,3,,,,,,,
user06,2020-09-13,pm,2020-09-13 23:16,2020-09-13 23:17,,,,,,3,2,3,,,,
user06,2020-09-14,am,2020-09-14 9:38,2020-09-14 9:39,4,2,2,2,3,,,,,,,
user06,2020-09-14,pm,2020-09-14 21:28,2020-09-14 21:29,,,,,,4,2,3,,,,
user06,2020-09-15,am,2020-09-15 9:42,2020-09-15 9:43,4,0,4,2,2,,,,,,,
user06,2020-09-15,pm,2020-09-15 22:18,2020-09-15 22:19,,,,,,1,1,2,coffee,150,,
user06,2020-09-16,am,2020-09-16 9:13,2020-09-16 9:14,3,7,1,2,2,,,,,,,
user06,2020-09-16,pm,2020-09-16 23:08,2020-09-16 23:08,,,,,,3,2,2,coke,200,,
user06,2020-09-17,am,2020-09-17 10:17,2020-09-17 10:18,4,2,1,3,2,,,,,,,
user06,2020-09-17,pm,2020-09-17 22:25,2020-09-17 22:25,,,,,,3,3,2,tea,200,,
user06,2020-09-18,am,2020-09-18 9:20,2020-09-18 9:20,3,2,1,2,3,,,,,,,
user06,2020-09-18,pm,2020-09-18 23:23,2020-09-18 23:23,,,,,,4,2,3,coke,250,,
user06,2020-09-19,am,2020-09-19 11:42,2020-09-19 11:42,4,0,3,4,4,,,,,,,
user06,2020-09-19,pm,2020-09-19 23:59,2020-09-20 0:00,,,,,,4,4,4,coke,500,,
user06,2020-09-20,am,2020-09-20 7:07,2020-09-20 7:08,4,0,4,2,2,,,,,,,
user06,2020-09-20,pm,2020-09-20 22:02,2020-09-20 22:03,,,,,,3,4,1,coke,250,,
user06,2020-09-21,am,2020-09-21 9:26,2020-09-21 9:26,4,0,4,2,3,,,,,,,
user06,2020-09-21,pm,2020-09-21 23:34,2020-09-21 23:34,,,,,,4,2,3,,,,
user06,2020-09-22,am,2020-09-22 9:19,2020-09-22 9:19,4,0,4,2,3,,,,,,,
user06,2020-09-22,pm,2020-09-22 21:43,2020-09-22 21:43,,,,,,3,2,3,coffee,400,,
user06,2020-09-23,am,2020-09-23 7:44,2020-09-23 7:45,4,0,4,2,3,,,,,,,
user06,2020-09-23,pm,2020-09-23 22:32,2020-09-23 22:32,,,,,,3,2,2,,,beer,500
user06,2020-09-24,am,2020-09-24 9:38,2020-09-24 9:38,4,0,4,2,3,,,,,,,
user06,2020-09-24,pm,2020-09-25 1:39,2020-09-25 1:39,,,,,,4,2,2,coffee,400,,
user06,2020-09-25,am,2020-09-25 11:15,2020-09-25 11:16,4,0,3,2,3,,,,,,,
user06,2020-09-25,pm,2020-09-25 23:59,2020-09-25 23:59,,,,,,4,3,2,coffee,400,,
user06,2020-09-26,am,2020-09-26 11:01,2020-09-26 11:01,4,0,4,4,4,,,,,,,
user06,2020-09-26,pm,2020-09-27 12:40,2020-09-27 12:40,,,,,,5,5,2,coffee,300,beer,330
user06,2020-09-27,am,2020-09-27 12:37,2020-09-27 12:37,5,0,4,4,4,,,,,,,
user06,2020-09-27,pm,2020-09-28 0:38,2020-09-28 0:39,,,,,,4,4,4,coffee,300,,
user06,2020-09-28,am,2020-09-28 7:48,2020-09-28 7:48,1,0,4,4,4,,,,,,,
user06,2020-09-28,pm,2020-09-29 1:35,2020-09-29 1:36,,,,,,2,2,1,,,,
user06,2020-09-29,am,2020-09-29 11:35,2020-09-29 11:35,3,0,4,3,3,,,,,,,
user06,2020-09-29,pm,2020-09-30 1:21,2020-09-30 1:21,,,,,,2,2,2,coffee,500,beer,600
user06,2020-09-30,am,2020-09-30 13:24,2020-09-30 13:24,5,0,4,4,4,,,,,,,
user06,2020-09-30,pm,2020-10-01 1:09,2020-10-01 1:10,,,,,,3,2,2,,,,
user06,2020-10-01,am,2020-10-01 14:54,2020-10-01 14:54,2,6,4,2,2,,,,,,,
user06,2020-10-01,pm,2020-10-02 8:34,2020-10-02 8:35,,,,,,2,3,1,,,soju,1000
user06,2020-10-02,am,2020-10-02 8:34,2020-10-02 8:34,3,0,4,2,2,,,,,,,
user06,2020-10-02,pm,2020-10-03 0:18,2020-10-03 0:18,,,,,,4,2,3,,,,
user06,2020-10-03,am,2020-10-03 16:46,2020-10-03 16:46,4,0,4,3,3,,,,,,,
user06,2020-10-03,pm,2020-10-05 0:03,2020-10-05 0:03,,,,,,3,3,3,,,,
user06,2020-10-04,am,2020-10-04 12:03,2020-10-04 12:03,4,0,4,4,4,,,,,,,
user06,2020-10-04,pm,2020-10-05 0:02,2020-10-05 0:03,,,,,,3,2,3,,,,
user06,2020-10-05,am,2020-10-05 12:16,2020-10-05 12:16,4,0,4,4,3,,,,,,,
user06,2020-10-05,pm,2020-10-05 23:42,2020-10-05 23:43,,,,,,4,4,4,,,,
user06,2020-10-06,am,2020-10-06 11:37,2020-10-06 11:37,4,0,4,4,4,,,,,,,
user06,2020-10-06,pm,2020-10-07 0:07,2020-10-07 0:08,,,,,,4,4,4,,,,
user06,2020-10-07,am,2020-10-07 8:02,2020-10-07 8:05,2,9,4,2,3,,,,,,,
user06,2020-10-07,pm,2020-10-08 1:57,2020-10-08 1:57,,,,,,5,2,3,coffee,250,,
user06,2020-10-08,am,2020-10-08 8:23,2020-10-08 8:24,3,0,4,2,2,,,,,,,
user06,2020-10-08,pm,2020-10-08 23:30,2020-10-08 23:31,,,,,,3,2,2,coffee,300,,
