,ts,action,img_path
23554,1600660020.0,household,./train/data/user03/1600635600/RP/1600660020.png
15076,1599029460.0,work,./train/data/user03/1598986800/RP/1599029460.png
34090,1599547500.0,work,./train/data/user04/1599522960/RP/1599547500.png
14835,1598941560.0,work,./train/data/user03/1598886300/RP/1598941560.png
9509,1599021960.0,work,./train/data/user02/1598972400/RP/1599021960.png
47762,1601190480.0,work,./train/data/user04/1601163000/RP/1601190480.png
3572,1600090200.0,travel,./train/data/user01/1600013400/RP/1600090200.png
682,1599292980.0,personal_care,./train/data/user01/1599269580/RP/1599292980.png
10961,1599992580.0,work,./train/data/user02/1599922800/RP/1599992580.png
39847,1600230720.0,work,./train/data/user04/1600207800/RP/1600230720.png
20196,1600230060.0,travel,./train/data/user03/1600192800/RP/1600230060.png
20759,1600324140.0,personal_care,./train/data/user03/1600286400/RP/1600324140.png
4270,1600344780.0,travel,./train/data/user01/1600315920/RP/1600344780.png
31494,1599201120.0,work,./train/data/user04/1599174600/RP/1599201120.png
25024,1600857240.0,work,./train/data/user03/1600792200/RP/1600857240.png
21939,1600435740.0,recreation_etc,./train/data/user03/1600371000/RP/1600435740.png
47674,1601175240.0,work,./train/data/user04/1601163000/RP/1601175240.png
32645,1599391860.0,hobby,./train/data/user04/1599347400/RP/1599391860.png
42067,1600588260.0,recreation_media,./train/data/user04/1600558200/RP/1600588260.png
35843,1599779880.0,travel,./train/data/user04/1599776160/RP/1599779880.png
1401,1599472740.0,meal,./train/data/user01/1599442080/RP/1599472740.png
25825,1600912080.0,work,./train/data/user03/1600876800/RP/1600912080.png
33513,1599465720.0,work,./train/data/user04/1599430860/RP/1599465720.png
15865,1599218640.0,recreation_media,./train/data/user03/1599147360/RP/1599218640.png
14980,1599016740.0,socialising,./train/data/user03/1598986800/RP/1599016740.png
9874,1599099360.0,work,./train/data/user02/1599058800/RP/1599099360.png
8006,1601187720.0,travel,./train/data/user01/1601166300/RP/1601187720.png
31898,1599287760.0,travel,./train/data/user04/1599261300/RP/1599287760.png
7998,1601216400.0,recreation_media,./train/data/user01/1601166300/RP/1601216400.png
3711,1600058100.0,meal,./train/data/user01/1600013400/RP/1600058100.png
38226,1600082880.0,outdoor_act,./train/data/user04/1600035000/RP/1600082880.png
38134,1600073580.0,work,./train/data/user04/1600035000/RP/1600073580.png
30012,1599023880.0,work,./train/data/user04/1599001800/RP/1599023880.png
44612,1600866960.0,socialising,./train/data/user04/1600816860/RP/1600866960.png
28166,1598875080.0,outdoor_act,./train/data/user04/1598828400/RP/1598875080.png
38084,1600066320.0,work,./train/data/user04/1600035000/RP/1600066320.png
19675,1600147140.0,work,./train/data/user03/1600106400/RP/1600147140.png
24183,1600773480.0,outdoor_act,./train/data/user03/1600707600/RP/1600773480.png
37804,1600055940.0,socialising,./train/data/user04/1600035000/RP/1600055940.png
17093,1599480960.0,work,./train/data/user03/1599422400/RP/1599480960.png
38692,1600171260.0,outdoor_act,./train/data/user04/1600122300/RP/1600171260.png
18458,1599965040.0,recreation_media,./train/data/user03/1599928800/RP/1599965040.png
24870,1600852020.0,meal,./train/data/user03/1600792200/RP/1600852020.png
19935,1600142460.0,work,./train/data/user03/1600106400/RP/1600142460.png
46128,1601012640.0,work,./train/data/user04/1600986000/RP/1601012640.png
44812,1600910820.0,work,./train/data/user04/1600899900/RP/1600910820.png
25683,1600920480.0,work,./train/data/user03/1600876800/RP/1600920480.png
16135,1599298140.0,recreation_media,./train/data/user03/1599231660/RP/1599298140.png
1000,1599487440.0,meal,./train/data/user01/1599442080/RP/1599487440.png
38865,1600149360.0,work,./train/data/user04/1600122300/RP/1600149360.png
24136,1600757220.0,work,./train/data/user03/1600707600/RP/1600757220.png
19990,1600151100.0,personal_care,./train/data/user03/1600106400/RP/1600151100.png
16212,1599291120.0,recreation_media,./train/data/user03/1599231660/RP/1599291120.png
18530,1600006440.0,recreation_media,./train/data/user03/1599928800/RP/1600006440.png
30599,1599110460.0,work,./train/data/user04/1599085500/RP/1599110460.png
35239,1599722400.0,work,./train/data/user04/1599690000/RP/1599722400.png
38112,1600056480.0,work,./train/data/user04/1600035000/RP/1600056480.png
13703,1601091720.0,recreation_media,./train/data/user02/1601046000/RP/1601091720.png
24598,1600776000.0,outdoor_act,./train/data/user03/1600707600/RP/1600776000.png
28441,1598829420.0,meal,./train/data/user04/1598828400/RP/1598829420.png
15469,1599036060.0,personal_care,./train/data/user03/1598986800/RP/1599036060.png
37178,1600000680.0,recreation_media,./train/data/user04/1599957060/RP/1600000680.png
23526,1600687320.0,recreation_media,./train/data/user03/1600635600/RP/1600687320.png
43232,1600676340.0,work,./train/data/user04/1600640400/RP/1600676340.png
35347,1599709140.0,meal,./train/data/user04/1599690000/RP/1599709140.png
17526,1599559740.0,recreation_etc,./train/data/user03/1599510360/RP/1599559740.png
14025,1601094060.0,recreation_media,./train/data/user02/1601046000/RP/1601094060.png
32307,1599306180.0,recreation_etc,./train/data/user04/1599261300/RP/1599306180.png
1358,1599486420.0,recreation_media,./train/data/user01/1599442080/RP/1599486420.png
46023,1601038080.0,socialising,./train/data/user04/1600986000/RP/1601038080.png
8121,1601168640.0,travel,./train/data/user01/1601166300/RP/1601168640.png
24753,1600756380.0,work,./train/data/user03/1600707600/RP/1600756380.png
24371,1600752720.0,work,./train/data/user03/1600707600/RP/1600752720.png
47631,1601168340.0,travel,./train/data/user04/1601163000/RP/1601168340.png
13023,1600831020.0,meal,./train/data/user02/1600786800/RP/1600831020.png
22438,1600496400.0,household,./train/data/user03/1600448400/RP/1600496400.png
37512,1599959640.0,household,./train/data/user04/1599957060/RP/1599959640.png
23256,1600604100.0,recreation_media,./train/data/user03/1600533000/RP/1600604100.png
37778,1600070040.0,work,./train/data/user04/1600035000/RP/1600070040.png
6113,1600615920.0,recreation_media,./train/data/user01/1600614000/RP/1600615920.png
186,1599280140.0,recreation_etc,./train/data/user01/1599269580/RP/1599280140.png
38924,1600137480.0,travel,./train/data/user04/1600122300/RP/1600137480.png
18969,1600079760.0,socialising,./train/data/user03/1600020000/RP/1600079760.png
46538,1601086740.0,household,./train/data/user04/1601079300/RP/1601086740.png
4911,1600509240.0,recreation_media,./train/data/user01/1600450920/RP/1600509240.png
18988,1600080240.0,meal,./train/data/user03/1600020000/RP/1600080240.png
7461,1601131500.0,recreation_media,./train/data/user01/1601085900/RP/1601131500.png
39095,1600217760.0,work,./train/data/user04/1600207800/RP/1600217760.png
15619,1599108180.0,work,./train/data/user03/1599058980/RP/1599108180.png
4056,1600341900.0,work,./train/data/user01/1600315920/RP/1600341900.png
881,1599455220.0,work,./train/data/user01/1599442080/RP/1599455220.png
37421,1599970560.0,socialising,./train/data/user04/1599957060/RP/1599970560.png
12016,1600681500.0,work,./train/data/user02/1600614000/RP/1600681500.png
910,1599478020.0,travel,./train/data/user01/1599442080/RP/1599478020.png
26295,1600929120.0,work,./train/data/user03/1600876800/RP/1600929120.png
29244,1598931120.0,work,./train/data/user04/1598912400/RP/1598931120.png
27025,1601121600.0,household,./train/data/user03/1601054580/RP/1601121600.png
6288,1600848720.0,shop,./train/data/user01/1600831800/RP/1600848720.png
36610,1599904560.0,socialising,./train/data/user04/1599859800/RP/1599904560.png
45494,1600941540.0,travel,./train/data/user04/1600899900/RP/1600941540.png
8198,1601180580.0,meal,./train/data/user01/1601166300/RP/1601180580.png
23478,1600686240.0,recreation_media,./train/data/user03/1600635600/RP/1600686240.png
11090,1599994200.0,work,./train/data/user02/1599922800/RP/1599994200.png
24984,1600858560.0,work,./train/data/user03/1600792200/RP/1600858560.png
36871,1599880080.0,work,./train/data/user04/1599859800/RP/1599880080.png
27481,1601212680.0,recreation_media,./train/data/user03/1601141400/RP/1601212680.png
12367,1600749300.0,work,./train/data/user02/1600700400/RP/1600749300.png
8053,1601212260.0,travel,./train/data/user01/1601166300/RP/1601212260.png
18016,1599610080.0,work,./train/data/user03/1599584400/RP/1599610080.png
39730,1600220580.0,work,./train/data/user04/1600207800/RP/1600220580.png
8923,1598934540.0,work,./train/data/user02/1598886000/RP/1598934540.png
39315,1600248060.0,work,./train/data/user04/1600207800/RP/1600248060.png
6084,1600620300.0,recreation_media,./train/data/user01/1600614000/RP/1600620300.png
46300,1601029800.0,outdoor_act,./train/data/user04/1600986000/RP/1601029800.png
24886,1600858440.0,work,./train/data/user03/1600792200/RP/1600858440.png
30252,1599127200.0,travel,./train/data/user04/1599085500/RP/1599127200.png
12728,1600755600.0,work,./train/data/user02/1600700400/RP/1600755600.png
28641,1598863380.0,work,./train/data/user04/1598828400/RP/1598863380.png
36524,1599877560.0,work,./train/data/user04/1599859800/RP/1599877560.png
31,1598877180.0,study,./train/data/user01/1598832660/RP/1598877180.png
33279,1599475440.0,household,./train/data/user04/1599430860/RP/1599475440.png
37252,1600001100.0,recreation_media,./train/data/user04/1599957060/RP/1600001100.png
44135,1600764900.0,work,./train/data/user04/1600726800/RP/1600764900.png
25847,1600929300.0,work,./train/data/user03/1600876800/RP/1600929300.png
27970,1601210880.0,recreation_media,./train/data/user03/1601141400/RP/1601210880.png
34436,1599523020.0,travel,./train/data/user04/1599522960/RP/1599523020.png
15795,1599103740.0,household,./train/data/user03/1599058980/RP/1599103740.png
25473,1600951620.0,outdoor_act,./train/data/user03/1600876800/RP/1600951620.png
17636,1599556500.0,household,./train/data/user03/1599510360/RP/1599556500.png
41992,1600567860.0,recreation_media,./train/data/user04/1600558200/RP/1600567860.png
15822,1599107880.0,work,./train/data/user03/1599058980/RP/1599107880.png
34340,1599540240.0,work,./train/data/user04/1599522960/RP/1599540240.png
19186,1600080300.0,meal,./train/data/user03/1600020000/RP/1600080300.png
10116,1599132300.0,work,./train/data/user02/1599058800/RP/1599132300.png
23057,1600612140.0,recreation_media,./train/data/user03/1600533000/RP/1600612140.png
8546,1601213040.0,travel,./train/data/user01/1601166300/RP/1601213040.png
2895,1600008120.0,household,./train/data/user01/1599922800/RP/1600008120.png
42107,1600572480.0,meal,./train/data/user04/1600558200/RP/1600572480.png
6736,1600855200.0,recreation_media,./train/data/user01/1600831800/RP/1600855200.png
24493,1600773180.0,outdoor_act,./train/data/user03/1600707600/RP/1600773180.png
23997,1600686720.0,recreation_media,./train/data/user03/1600635600/RP/1600686720.png
16949,1599463200.0,recreation_media,./train/data/user03/1599422400/RP/1599463200.png
38455,1600149180.0,work,./train/data/user04/1600122300/RP/1600149180.png
29647,1599026640.0,work,./train/data/user04/1599001800/RP/1599026640.png
13002,1600831500.0,meal,./train/data/user02/1600786800/RP/1600831500.png
40329,1600339140.0,work,./train/data/user04/1600294800/RP/1600339140.png
12974,1600831860.0,meal,./train/data/user02/1600786800/RP/1600831860.png
19873,1600145460.0,work,./train/data/user03/1600106400/RP/1600145460.png
13454,1600998300.0,work,./train/data/user02/1600961640/RP/1600998300.png
3320,1600059180.0,meal,./train/data/user01/1600013400/RP/1600059180.png
45188,1600915200.0,work,./train/data/user04/1600899900/RP/1600915200.png
6599,1600859760.0,recreation_media,./train/data/user01/1600831800/RP/1600859760.png
36710,1599867360.0,socialising,./train/data/user04/1599859800/RP/1599867360.png
20556,1600246920.0,meal,./train/data/user03/1600192800/RP/1600246920.png
29223,1598922000.0,work,./train/data/user04/1598912400/RP/1598922000.png
25071,1600848060.0,work,./train/data/user03/1600792200/RP/1600848060.png
16208,1599293220.0,recreation_media,./train/data/user03/1599231660/RP/1599293220.png
22201,1600510620.0,meal,./train/data/user03/1600448400/RP/1600510620.png
45295,1600920540.0,travel,./train/data/user04/1600899900/RP/1600920540.png
36882,1599977040.0,household,./train/data/user04/1599957060/RP/1599977040.png
6752,1601011200.0,recreation_media,./train/data/user01/1601002200/RP/1601011200.png
28521,1598857260.0,work,./train/data/user04/1598828400/RP/1598857260.png
1418,1599457740.0,work,./train/data/user01/1599442080/RP/1599457740.png
12711,1600776120.0,work,./train/data/user02/1600700400/RP/1600776120.png
19107,1600052220.0,work,./train/data/user03/1600020000/RP/1600052220.png
28232,1598872560.0,outdoor_act,./train/data/user04/1598828400/RP/1598872560.png
45403,1600939500.0,work,./train/data/user04/1600899900/RP/1600939500.png
949,1599477660.0,travel,./train/data/user01/1599442080/RP/1599477660.png
21953,1600407240.0,work,./train/data/user03/1600371000/RP/1600407240.png
24282,1600761180.0,work,./train/data/user03/1600707600/RP/1600761180.png
4410,1600347120.0,travel,./train/data/user01/1600315920/RP/1600347120.png
19535,1600174680.0,recreation_etc,./train/data/user03/1600106400/RP/1600174680.png
41806,1600514820.0,outdoor_act,./train/data/user04/1600470000/RP/1600514820.png
29702,1599041220.0,household,./train/data/user04/1599001800/RP/1599041220.png
19041,1600077660.0,household,./train/data/user03/1600020000/RP/1600077660.png
40090,1600335600.0,work,./train/data/user04/1600294800/RP/1600335600.png
31386,1599221160.0,recreation_etc,./train/data/user04/1599174600/RP/1599221160.png
44650,1600838580.0,work,./train/data/user04/1600816860/RP/1600838580.png
3280,1600015620.0,recreation_media,./train/data/user01/1600013400/RP/1600015620.png
46448,1601099220.0,recreation_media,./train/data/user04/1601079300/RP/1601099220.png
46553,1601091480.0,recreation_media,./train/data/user04/1601079300/RP/1601091480.png
40164,1600335180.0,work,./train/data/user04/1600294800/RP/1600335180.png
35700,1599790020.0,work,./train/data/user04/1599776160/RP/1599790020.png
20796,1600346820.0,recreation_media,./train/data/user03/1600286400/RP/1600346820.png
41001,1600401420.0,meal,./train/data/user04/1600380900/RP/1600401420.png
19934,1600146360.0,work,./train/data/user03/1600106400/RP/1600146360.png
26989,1601093940.0,household,./train/data/user03/1601054580/RP/1601093940.png
1908,1599569400.0,travel,./train/data/user01/1599531660/RP/1599569400.png
40504,1600412100.0,work,./train/data/user04/1600380900/RP/1600412100.png
39307,1600228860.0,work,./train/data/user04/1600207800/RP/1600228860.png
21222,1600342500.0,sleep,./train/data/user03/1600286400/RP/1600342500.png
14808,1598933700.0,sleep,./train/data/user03/1598886300/RP/1598933700.png
8835,1598954280.0,work,./train/data/user02/1598886000/RP/1598954280.png
6386,1600849560.0,shop,./train/data/user01/1600831800/RP/1600849560.png
28555,1598867220.0,shop,./train/data/user04/1598828400/RP/1598867220.png
44768,1600914840.0,work,./train/data/user04/1600899900/RP/1600914840.png
35376,1599702540.0,work,./train/data/user04/1599690000/RP/1599702540.png
31650,1599296280.0,travel,./train/data/user04/1599261300/RP/1599296280.png
1447,1599453420.0,meal,./train/data/user01/1599442080/RP/1599453420.png
31324,1599200460.0,work,./train/data/user04/1599174600/RP/1599200460.png
41434,1600497540.0,work,./train/data/user04/1600470000/RP/1600497540.png
29622,1599027480.0,work,./train/data/user04/1599001800/RP/1599027480.png
29379,1598923620.0,work,./train/data/user04/1598912400/RP/1598923620.png
16692,1599387060.0,recreation_media,./train/data/user03/1599328800/RP/1599387060.png
28581,1598862840.0,work,./train/data/user04/1598828400/RP/1598862840.png
32418,1599271080.0,travel,./train/data/user04/1599261300/RP/1599271080.png
30875,1599094140.0,work,./train/data/user04/1599085500/RP/1599094140.png
28465,1598866260.0,shop,./train/data/user04/1598828400/RP/1598866260.png
